label:LGMD
65237
-0.226125	-4.006958
-0.226075	-4.014587
-0.226025	-4.018402
-0.225975	-4.027557
-0.225925	-4.038239
-0.225876	-4.046631
-0.225826	-4.053497
-0.225776	-4.061127
-0.225726	-4.061890
-0.225676	-4.070282
-0.225626	-4.076385
-0.225577	-4.077148
-0.225527	-4.073334
-0.225477	-4.070282
-0.225427	-4.074860
-0.225377	-4.081726
-0.225328	-4.082489
-0.225278	-4.082489
-0.225228	-4.082489
-0.225178	-4.087830
-0.225128	-4.092407
-0.225078	-4.092407
-0.225029	-4.093933
-0.224979	-4.094696
-0.224929	-4.096222
-0.224879	-4.097748
-0.224829	-4.097748
-0.224780	-4.099274
-0.224730	-4.100800
-0.224680	-4.100800
-0.224630	-4.101562
-0.224580	-4.101562
-0.224530	-4.100037
-0.224481	-4.100800
-0.224431	-4.100800
-0.224381	-4.100037
-0.224331	-4.098511
-0.224281	-4.098511
-0.224232	-4.098511
-0.224182	-4.098511
-0.224132	-4.090118
-0.224082	-4.081726
-0.224032	-4.080200
-0.223982	-4.072571
-0.223933	-4.064178
-0.223883	-4.063416
-0.223833	-4.046631
-0.223783	-4.002380
-0.223733	-3.943634
-0.223684	-3.926849
-0.223634	-3.916168
-0.223584	-3.878021
-0.223534	-3.845978
-0.223484	-3.833771
-0.223434	-3.819275
-0.223385	-3.819275
-0.223335	-3.815460
-0.223285	-3.812408
-0.223235	-3.805542
-0.223185	-3.793335
-0.223136	-3.780365
-0.223086	-3.775787
-0.223036	-3.775024
-0.222986	-3.770447
-0.222936	-3.761292
-0.222886	-3.754425
-0.222837	-3.750610
-0.222787	-3.748322
-0.222737	-3.743744
-0.222687	-3.739166
-0.222637	-3.735352
-0.222588	-3.730011
-0.222538	-3.724670
-0.222488	-3.720856
-0.222438	-3.716278
-0.222388	-3.713226
-0.222338	-3.710175
-0.222289	-3.710175
-0.222239	-3.710175
-0.222189	-3.708649
-0.222139	-3.708649
-0.222089	-3.706360
-0.222040	-3.709412
-0.221990	-3.716278
-0.221940	-3.723907
-0.221890	-3.727722
-0.221840	-3.727722
-0.221790	-3.727722
-0.221741	-3.725433
-0.221691	-3.722382
-0.221641	-3.720856
-0.221591	-3.723145
-0.221541	-3.724670
-0.221492	-3.734589
-0.221442	-3.744507
-0.221392	-3.754425
-0.221342	-3.768158
-0.221292	-3.774261
-0.221242	-3.787231
-0.221193	-3.799438
-0.221143	-3.805542
-0.221093	-3.816223
-0.221043	-3.821564
-0.220993	-3.814697
-0.220944	-3.809357
-0.220894	-3.806305
-0.220844	-3.806305
-0.220794	-3.808594
-0.220744	-3.813171
-0.220694	-3.821564
-0.220645	-3.827667
-0.220595	-3.828430
-0.220545	-3.831482
-0.220495	-3.836060
-0.220445	-3.840637
-0.220396	-3.849792
-0.220346	-3.864288
-0.220296	-3.866577
-0.220246	-3.866577
-0.220196	-3.874207
-0.220146	-3.877258
-0.220097	-3.881073
-0.220047	-3.881073
-0.219997	-3.884888
-0.219947	-3.884888
-0.219897	-3.885651
-0.219848	-3.885651
-0.219798	-3.886414
-0.219748	-3.890991
-0.219698	-3.894806
-0.219648	-3.892517
-0.219598	-3.893280
-0.219549	-3.894806
-0.219499	-3.894806
-0.219449	-3.880310
-0.219399	-3.865814
-0.219349	-3.864288
-0.219300	-3.860474
-0.219250	-3.860474
-0.219200	-3.865051
-0.219150	-3.865051
-0.219100	-3.857422
-0.219050	-3.861237
-0.219001	-3.855133
-0.218951	-3.852844
-0.218901	-3.851318
-0.218851	-3.847504
-0.218801	-3.845978
-0.218752	-3.846741
-0.218702	-3.843689
-0.218652	-3.847504
-0.218602	-3.853607
-0.218552	-3.852081
-0.218502	-3.845215
-0.218453	-3.845215
-0.218403	-3.841400
-0.218353	-3.841400
-0.218303	-3.845215
-0.218253	-3.848267
-0.218204	-3.851318
-0.218154	-3.852844
-0.218104	-3.849030
-0.218054	-3.840637
-0.218004	-3.844452
-0.217954	-3.845978
-0.217905	-3.846741
-0.217855	-3.836823
-0.217805	-3.833771
-0.217755	-3.833771
-0.217705	-3.834534
-0.217656	-3.834534
-0.217606	-3.834534
-0.217556	-3.837585
-0.217506	-3.839111
-0.217456	-3.846741
-0.217406	-3.855896
-0.217357	-3.857422
-0.217307	-3.857422
-0.217257	-3.857422
-0.217207	-3.862762
-0.217157	-3.868103
-0.217108	-3.868103
-0.217058	-3.868103
-0.217008	-3.862762
-0.216958	-3.862000
-0.216908	-3.862000
-0.216858	-3.862762
-0.216809	-3.867340
